Name;System;Orientation;latitude;longitude;date;LocAcc;Species;Owner;Dataset-Name;TVT-split1;TVT-split2;TVT-split3;TVT-split4;TVT-split5
VegAnn_687.png;DHP;DHP;48.3738326;2.4111627;2018-06;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_688.png;DHP;DHP;50.552784;4.534549;2018-06;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Test;Training
VegAnn_689.png;DHP;DHP;48.3738326;2.4111627;2018-06;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_690.png;DHP;DHP;48.3738326;2.4111627;2018-06;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_691.png;DHP;DHP;50.552784;4.534549;2018-06;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Test;Training
VegAnn_692.png;DHP;DHP;48.3748341;2.4084802;2018-06;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_693.png;DHP;DHP;48.3746105;2.4110756;2018-06;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_694.png;DHP;DHP;48.3746105;2.4110756;2018-06;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_695.png;DHP;DHP;48.3667527;2.4183933;2018-06;1;Potato;INRAe;CAN-Eye;Training;Test;Test;Training;Training
VegAnn_696.png;DHP;DHP;50.552784;4.534549;2018-06;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Test;Training
VegAnn_697.png;DHP;DHP;48.3649166;2.41868;2018-06;1;Potato;INRAe;CAN-Eye;Training;Test;Test;Training;Training
VegAnn_698.png;DHP;DHP;48.3649166;2.41868;2018-06;1;Potato;INRAe;CAN-Eye;Training;Test;Test;Training;Training
VegAnn_699.png;DHP;DHP;48.3644678;2.421003;2018-06;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_700.png;DHP;DHP;48.3683736;2.3335527;2018-07;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Validation
VegAnn_701.png;DHP;DHP;48.3683736;2.3335527;2018-07;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Validation
VegAnn_702.png;DHP;DHP;48.3703314;2.3330927;2018-07;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Test;Training
VegAnn_703.png;DHP;DHP;48.3703314;2.3330927;2018-07;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Test;Training
VegAnn_704.png;DHP;DHP;48.3745103;2.4111812;2018-07;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_705.png;DHP;DHP;48.3745103;2.4111812;2018-07;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_706.png;DHP;DHP;48.3745103;2.4111812;2018-07;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_707.png;DHP;DHP;48.3745103;2.4111812;2018-07;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_708.png;DHP;DHP;48.3745103;2.4111812;2018-07;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_709.png;DHP;DHP;48.3738326;2.4111627;2018-07;1;Potato;INRAe;CAN-Eye;Test;Training;Test;Test;Training
VegAnn_710.png;DHP;DHP;48.3738326;2.4111627;2018-07;1;Potato;INRAe;CAN-Eye;Test;Training;Test;Test;Training
VegAnn_711.png;DHP;DHP;48.3748341;2.4084802;2018-07;1;Potato;INRAe;CAN-Eye;Test;Training;Test;Test;Training
VegAnn_712.png;DHP;DHP;50.228687;4.919395;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Test;Training
VegAnn_713.png;DHP;DHP;50.538885;4.544733;2018-06;1;Wheat;INRAe;CAN-Eye;Training;Training;Validation;Training;Training
VegAnn_714.png;DHP;DHP;48.3736072;2.4109629;2018-07;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_715.png;DHP;DHP;48.3736072;2.4109629;2018-07;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_716.png;DHP;DHP;48.3736072;2.4109629;2018-07;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_717.png;DHP;DHP;48.3667527;2.4183933;2018-07;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Test
VegAnn_718.png;DHP;DHP;48.3667527;2.4183933;2018-07;1;Potato;INRAe;CAN-Eye;Training;Training;Test;Training;Test
VegAnn_719.png;DHP;DHP;48.316492;2.3966047;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_720.png;DHP;DHP;48.316492;2.3966047;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_721.png;DHP;DHP;48.317183;2.3952586;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_722.png;DHP;DHP;48.317183;2.3952586;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_723.png;DHP;DHP;48.368993;2.4327083;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Test;Training;Training;Test
VegAnn_724.png;DHP;DHP;48.3685214;2.43604;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_725.png;DHP;DHP;48.3685214;2.43604;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_726.png;DHP;DHP;48.3456324;2.4501376;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_727.png;DHP;DHP;48.3456324;2.4501376;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_728.png;DHP;DHP;48.3456324;2.4501376;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_729.png;DHP;DHP;48.3678328;2.4154499;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_730.png;DHP;DHP;48.3678328;2.4154499;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_731.png;DHP;DHP;48.3678328;2.4154499;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_732.png;DHP;DHP;48.3090944;2.3981373;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_733.png;DHP;DHP;48.3090944;2.3981373;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_734.png;DHP;DHP;50.227918;4.954179;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_735.png;DHP;DHP;48.33711;2.4537395;2018-06;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Test;Training;Test
VegAnn_736.png;DHP;DHP;48.317183;2.3952586;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Test;Test;Test
VegAnn_737.png;DHP;DHP;48.3155859;2.3950581;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Test;Training;Validation;Test
VegAnn_738.png;DHP;DHP;48.3155859;2.3950581;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Test;Training;Validation;Test
VegAnn_739.png;DHP;DHP;48.316492;2.3966047;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Validation;Training;Test;Test
VegAnn_740.png;DHP;DHP;48.316492;2.3966047;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Validation;Training;Test;Test
VegAnn_741.png;DHP;DHP;48.316492;2.3966047;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Validation;Training;Test;Test
VegAnn_742.png;DHP;DHP;48.3067128;2.3985902;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_743.png;DHP;DHP;48.3067128;2.3985902;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_744.png;DHP;DHP;48.3067128;2.3985902;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_745.png;DHP;DHP;48.3044836;2.3990841;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Validation;Training;Training;Training;Test
VegAnn_746.png;DHP;DHP;48.3044836;2.3990841;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Validation;Training;Training;Training;Test
VegAnn_747.png;DHP;DHP;48.3044836;2.3990841;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Validation;Training;Training;Training;Test
VegAnn_748.png;DHP;DHP;48.3678328;2.4154499;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Test;Training;Test
VegAnn_749.png;DHP;DHP;48.3678328;2.4154499;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Test;Training;Test
VegAnn_750.png;DHP;DHP;48.3678328;2.4154499;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Test;Training;Test
VegAnn_751.png;DHP;DHP;48.3678328;2.4154499;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Test;Training;Test
VegAnn_752.png;DHP;DHP;48.3456324;2.4501376;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_753.png;DHP;DHP;48.3456324;2.4501376;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_754.png;DHP;DHP;48.3456324;2.4501376;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_755.png;DHP;DHP;48.3456324;2.4501376;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_756.png;DHP;DHP;48.3456324;2.4501376;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_757.png;DHP;DHP;48.3163797;2.3938105;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_758.png;DHP;DHP;48.3090944;2.3981373;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Test;Training;Training;Test
VegAnn_759.png;DHP;DHP;48.3090944;2.3981373;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Test;Training;Training;Test
VegAnn_760.png;DHP;DHP;48.3090944;2.3981373;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Test;Training;Training;Test
VegAnn_761.png;DHP;DHP;50.229308;4.955754;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_762.png;DHP;DHP;48.33683;2.446335;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Validation;Training;Training;Test
VegAnn_763.png;DHP;DHP;48.33683;2.446335;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Validation;Training;Training;Test
VegAnn_764.png;DHP;DHP;48.33683;2.446335;2018-07;1;Sugarbeet;INRAe;CAN-Eye;Training;Validation;Training;Training;Test
VegAnn_765.png;DHP;DHP;48.3382703;2.4460341;2018-06;1;Maize;INRAe;CAN-Eye;Training;Test;Training;Training;Test
VegAnn_766.png;DHP;DHP;48.3382703;2.4460341;2018-06;1;Maize;INRAe;CAN-Eye;Training;Test;Training;Training;Test
VegAnn_767.png;DHP;DHP;48.3382703;2.4460341;2018-06;1;Maize;INRAe;CAN-Eye;Training;Test;Training;Training;Test
VegAnn_768.png;DHP;DHP;48.3382703;2.4460341;2018-06;1;Maize;INRAe;CAN-Eye;Training;Test;Training;Training;Test
VegAnn_769.png;DHP;DHP;48.338513;2.4466588;2018-06;1;Maize;INRAe;CAN-Eye;Training;Test;Training;Training;Training
VegAnn_770.png;DHP;DHP;48.338513;2.4466588;2018-06;1;Maize;INRAe;CAN-Eye;Training;Test;Training;Training;Training
VegAnn_771.png;DHP;DHP;48.338513;2.4466588;2018-06;1;Maize;INRAe;CAN-Eye;Training;Test;Training;Training;Training
VegAnn_772.png;DHP;DHP;48.338513;2.4466588;2018-06;1;Maize;INRAe;CAN-Eye;Training;Test;Training;Training;Training
VegAnn_773.png;DHP;DHP;50.229308;4.955754;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Test;Training;Training
VegAnn_774.png;DHP;DHP;48.3171776;2.3847426;2018-06;1;Maize;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_775.png;DHP;DHP;48.3171776;2.3847426;2018-06;1;Maize;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_776.png;DHP;DHP;48.3219336;2.387513;2018-05;1;Maize;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_777.png;DHP;DHP;48.3219336;2.387513;2018-05;1;Maize;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_778.png;DHP;DHP;48.3219336;2.387513;2018-05;1;Maize;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_779.png;DHP;DHP;48.321778;2.387436;2018-05;1;Maize;INRAe;CAN-Eye;Training;Training;Training;Test;Training
VegAnn_780.png;DHP;DHP;48.321778;2.387436;2018-05;1;Maize;INRAe;CAN-Eye;Training;Training;Training;Test;Training
VegAnn_781.png;DHP;DHP;48.321778;2.387436;2018-05;1;Maize;INRAe;CAN-Eye;Training;Training;Training;Test;Training
VegAnn_782.png;DHP;DHP;50.538885;4.544733;2018-06;1;Wheat;INRAe;CAN-Eye;Training;Training;Validation;Training;Training
VegAnn_783.png;DHP;DHP;48.3242;2.3853;2018-01;1;Wheat;INRAe;CAN-Eye;Training;Test;Training;Training;Training
VegAnn_784.png;DHP;DHP;48.334163;2.360793;2018-04;1;Rapeseed;INRAe;CAN-Eye;Test;Test;Training;Training;Training
VegAnn_785.png;DHP;DHP;48.334163;2.360793;2018-04;1;Rapeseed;INRAe;CAN-Eye;Test;Test;Training;Training;Training
VegAnn_786.png;DHP;DHP;48.334163;2.360793;2018-04;1;Rapeseed;INRAe;CAN-Eye;Test;Test;Training;Training;Training
VegAnn_787.png;DHP;DHP;48.334163;2.360793;2018-04;1;Rapeseed;INRAe;CAN-Eye;Test;Test;Training;Training;Training
VegAnn_788.png;DHP;DHP;48.334163;2.360793;2018-04;1;Rapeseed;INRAe;CAN-Eye;Test;Test;Training;Training;Training
VegAnn_789.png;DHP;DHP;48.334163;2.360793;2018-04;1;Rapeseed;INRAe;CAN-Eye;Test;Test;Training;Training;Training
VegAnn_790.png;DHP;DHP;48.3242;2.3853;2018-01;1;Wheat;INRAe;CAN-Eye;Training;Test;Training;Training;Training
VegAnn_791.png;DHP;DHP;48.3355606;2.3623348;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_792.png;DHP;DHP;48.3286789;2.38596861;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Test;Training;Training;Training
VegAnn_793.png;DHP;DHP;48.3286789;2.38596861;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Test;Training;Training;Training
VegAnn_794.png;DHP;DHP;48.3286789;2.38596861;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Test;Training;Training;Training
VegAnn_795.png;DHP;DHP;48.3272525;2.38536806;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_796.png;DHP;DHP;48.3272525;2.38536806;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_797.png;DHP;DHP;48.3272525;2.38536806;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_798.png;DHP;DHP;48.326919;2.385969;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_799.png;DHP;DHP;48.326919;2.385969;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_800.png;DHP;DHP;48.326919;2.385969;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_801.png;DHP;DHP;48.326919;2.385969;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_802.png;DHP;DHP;48.318712;2.383703;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Test;Test
VegAnn_803.png;DHP;DHP;48.3226791;2.3814469;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Test;Training;Training;Test
VegAnn_804.png;DHP;DHP;48.3226791;2.3814469;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Test;Training;Training;Test
VegAnn_805.png;DHP;DHP;48.3226791;2.3814469;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Test;Training;Training;Test
VegAnn_806.png;DHP;DHP;48.3226791;2.3814469;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Test;Training;Training;Test
VegAnn_807.png;DHP;DHP;48.322971;2.381897;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_808.png;DHP;DHP;48.322971;2.381897;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_809.png;DHP;DHP;48.322971;2.381897;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_810.png;DHP;DHP;48.322971;2.381897;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_811.png;DHP;DHP;48.322971;2.381897;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_812.png;DHP;DHP;48.322971;2.381897;2018-04;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_813.png;DHP;DHP;48.326919;2.385969;2018-01;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Test;Test;Training
VegAnn_814.png;DHP;DHP;48.326919;2.385969;2018-01;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Test;Test;Training
VegAnn_815.png;DHP;DHP;48.31972;2.3822;2018-01;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_816.png;DHP;DHP;48.3186466;2.3839;2018-01;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_817.png;DHP;DHP;48.3186466;2.3839;2018-01;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_818.png;DHP;DHP;48.3186466;2.3839;2018-01;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_819.png;DHP;DHP;50.538885;4.544733;2018-06;1;Wheat;INRAe;CAN-Eye;Training;Training;Validation;Training;Training
VegAnn_820.png;DHP;DHP;48.3286789;2.38596861;2018-01;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_821.png;DHP;DHP;48.3286789;2.38596861;2018-01;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_822.png;DHP;DHP;48.3286789;2.38596861;2018-01;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_823.png;DHP;DHP;48.3286789;2.38596861;2018-01;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_824.png;DHP;DHP;48.3286789;2.38596861;2018-01;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_825.png;DHP;DHP;48.3286789;2.38596861;2018-01;1;Rapeseed;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_826.png;DHP;DHP;48.3240725;2.3755849;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_827.png;DHP;DHP;48.3240725;2.3755849;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_828.png;DHP;DHP;48.3240725;2.3755849;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_829.png;DHP;DHP;48.3240725;2.3755849;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_830.png;DHP;DHP;48.3240725;2.3755849;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_831.png;DHP;DHP;48.3240725;2.3755849;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_832.png;DHP;DHP;48.32083;2.38416;2018-05;1;Wheat;INRAe;CAN-Eye;Validation;Training;Training;Training;Training
VegAnn_833.png;DHP;DHP;48.32083;2.38416;2018-05;1;Wheat;INRAe;CAN-Eye;Validation;Training;Training;Training;Training
VegAnn_834.png;DHP;DHP;48.32083;2.38416;2018-05;1;Wheat;INRAe;CAN-Eye;Validation;Training;Training;Training;Training
VegAnn_835.png;DHP;DHP;48.32083;2.38416;2018-05;1;Wheat;INRAe;CAN-Eye;Validation;Training;Training;Training;Training
VegAnn_836.png;DHP;DHP;48.32083;2.38416;2018-05;1;Wheat;INRAe;CAN-Eye;Validation;Training;Training;Training;Training
VegAnn_837.png;DHP;DHP;48.31972;2.3822;2018-01;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_838.png;DHP;DHP;48.31972;2.3822;2018-05;1;Wheat;INRAe;CAN-Eye;Test;Validation;Test;Training;Training
VegAnn_839.png;DHP;DHP;48.31972;2.3822;2018-05;1;Wheat;INRAe;CAN-Eye;Test;Validation;Test;Training;Training
VegAnn_840.png;DHP;DHP;48.31972;2.3822;2018-05;1;Wheat;INRAe;CAN-Eye;Test;Validation;Test;Training;Training
VegAnn_841.png;DHP;DHP;48.31972;2.3822;2018-05;1;Wheat;INRAe;CAN-Eye;Test;Validation;Test;Training;Training
VegAnn_842.png;DHP;DHP;48.31972;2.3822;2018-05;1;Wheat;INRAe;CAN-Eye;Test;Validation;Test;Training;Training
VegAnn_843.png;DHP;DHP;48.32083;2.38416;2018-05;1;Wheat;INRAe;CAN-Eye;Validation;Training;Training;Training;Training
VegAnn_844.png;DHP;DHP;48.32083;2.38416;2018-05;1;Wheat;INRAe;CAN-Eye;Validation;Training;Training;Training;Training
VegAnn_845.png;DHP;DHP;48.32083;2.38416;2018-05;1;Wheat;INRAe;CAN-Eye;Validation;Training;Training;Training;Training
VegAnn_846.png;DHP;DHP;48.32083;2.38416;2018-05;1;Wheat;INRAe;CAN-Eye;Validation;Training;Training;Training;Training
VegAnn_847.png;DHP;DHP;48.318889;2.305555;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_848.png;DHP;DHP;48.318889;2.305555;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_849.png;DHP;DHP;48.318889;2.305555;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_850.png;DHP;DHP;48.318889;2.305555;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_851.png;DHP;DHP;48.3184311;2.38381817;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_852.png;DHP;DHP;48.3184311;2.38381817;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_853.png;DHP;DHP;48.3184311;2.38381817;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_854.png;DHP;DHP;48.3184311;2.38381817;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Test
VegAnn_855.png;DHP;DHP;48.3175;2.3817;2018-05;1;Wheat;INRAe;CAN-Eye;Test;Training;Training;Training;Training
VegAnn_856.png;DHP;DHP;48.3175;2.3817;2018-05;1;Wheat;INRAe;CAN-Eye;Test;Training;Training;Training;Training
VegAnn_857.png;DHP;DHP;48.3175;2.3817;2018-05;1;Wheat;INRAe;CAN-Eye;Test;Training;Training;Training;Training
VegAnn_858.png;DHP;DHP;48.3491772;2.4317162;2018-05;1;Wheat;INRAe;CAN-Eye;Test;Test;Training;Training;Test
VegAnn_859.png;DHP;DHP;48.3491772;2.4317162;2018-05;1;Wheat;INRAe;CAN-Eye;Test;Test;Training;Training;Test
VegAnn_860.png;DHP;DHP;48.318889;2.305555;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_861.png;DHP;DHP;48.3240725;2.3755849;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_862.png;DHP;DHP;48.3240725;2.3755849;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_863.png;DHP;DHP;48.3240725;2.3755849;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_864.png;DHP;DHP;48.3240725;2.3755849;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_865.png;DHP;DHP;48.3240725;2.3755849;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_866.png;DHP;DHP;48.32501;2.385616;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Test;Test;Training;Training
VegAnn_867.png;DHP;DHP;48.32501;2.385616;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Test;Test;Training;Training
VegAnn_868.png;DHP;DHP;48.32501;2.385616;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Test;Test;Training;Training
VegAnn_869.png;DHP;DHP;48.32501;2.385616;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Test;Test;Training;Training
VegAnn_870.png;DHP;DHP;48.32501;2.385616;2018-05;1;Wheat;INRAe;CAN-Eye;Training;Test;Test;Training;Training
VegAnn_871.png;DHP;DHP;48.318889;2.305555;2018-04;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_872.png;DHP;DHP;48.318889;2.305555;2018-04;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_873.png;DHP;DHP;48.318889;2.305555;2018-04;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_874.png;DHP;DHP;48.3184311;2.38381817;2018-04;1;Wheat;INRAe;CAN-Eye;Validation;Training;Training;Training;Training
VegAnn_875.png;DHP;DHP;48.3184311;2.38381817;2018-04;1;Wheat;INRAe;CAN-Eye;Validation;Training;Training;Training;Training
VegAnn_876.png;DHP;DHP;48.3184311;2.38381817;2018-04;1;Wheat;INRAe;CAN-Eye;Validation;Training;Training;Training;Training
VegAnn_877.png;DHP;DHP;48.3184311;2.38381817;2018-04;1;Wheat;INRAe;CAN-Eye;Validation;Training;Training;Training;Training
VegAnn_878.png;DHP;DHP;48.3175;2.3817;2018-04;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_879.png;DHP;DHP;48.3175;2.3817;2018-04;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_880.png;DHP;DHP;48.3175;2.3817;2018-04;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_881.png;DHP;DHP;48.3175;2.3817;2018-04;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_882.png;DHP;DHP;48.35056;2.43322861;2018-01;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_883.png;DHP;DHP;48.35056;2.43322861;2018-01;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
VegAnn_884.png;DHP;DHP;48.35056;2.43322861;2018-01;1;Wheat;INRAe;CAN-Eye;Training;Training;Training;Training;Training
